,drug_row,drug_col,DepMap_ID,synergy_loewe,drug_pair
3320,25,20,2,-16.4167750442523,243
3321,25,27,2,-9.385642309385606,488
3322,25,24,2,5.425451462038479,245
3323,25,30,2,3.190000707222815,412
3324,25,3,2,-6.68169165104643,246
3325,25,14,2,5.40359249261452,247
3326,25,21,2,-15.9826401156369,248
3327,30,8,2,20.3711207582609,249
3328,30,20,2,-3.89051309183091,413
3329,30,27,2,7.232679677539719,250
3330,30,29,2,8.905431287777041,531
3331,30,4,2,5.93613792839468,414
3332,30,14,2,8.382566067639505,490
3333,30,21,2,10.178618906748405,415
3334,36,8,2,-15.0045651398505,567
3335,36,17,2,-5.161564795420315,417
3336,36,10,2,-12.2345660568002,251
3337,36,20,2,-14.9189686824142,252
3338,36,32,2,-31.1012706026786,253
3339,36,27,2,-14.5640087882523,255
3340,36,2,2,-33.0847154715953,494
3341,36,37,2,-4.455304596125551,420
3342,36,15,2,6.43811842053936,264
3343,36,21,2,-21.540547908997,266
3344,36,31,2,4.1167565708671,422
3345,36,33,2,-20.6850600247507,575
3346,36,6,2,-12.7245516117783,581
3347,37,29,2,2.88004190885253,268
3348,37,14,2,-5.267259156499835,269
3349,13,5,2,-41.8200764621605,270
3350,13,8,2,7.02853508717532,423
3351,13,10,2,-39.6540893220394,272
3352,13,20,2,2.92134313661334,534
3353,13,23,2,5.44521873545738,273
3354,13,34,2,5.87568644377578,275
3355,13,11,2,6.98032565649625,496
3356,13,26,2,-15.6509956160541,276
3357,13,30,2,6.769823935594371,278
3358,13,29,2,-9.06070617696894,555
3359,13,3,2,8.569043112806,279
3360,13,14,2,4.1530098928765,280
3361,13,15,2,-2.40957291814804,281
3362,13,7,2,-45.3197031964782,282
3363,13,6,2,4.77310149738675,283
3364,3,5,2,-25.4413653596245,535
3365,3,8,2,10.006796513928103,536
3366,3,12,2,-2.94113997887761,497
3367,3,10,2,-36.6638882743849,537
3368,3,27,2,5.00904360584102,498
3369,3,30,2,7.43207351554217,285
3370,3,29,2,-66.0730158828002,286
3371,3,37,2,-3.2791631984091,425
3372,3,14,2,9.371859683389484,426
3373,3,21,2,8.02826373027293,538
3374,4,20,2,-5.393729738739966,288
3375,4,14,2,8.824753019447584,427
3376,15,5,2,-10.503813049516609,428
3377,15,12,2,-5.69294182114297,294
3378,15,20,2,-6.50378693624905,577
3379,15,11,2,17.3448525631531,430
3380,15,24,2,14.1863632401791,295
3381,15,25,2,3.38846011600039,432
3382,15,30,2,20.0520472600684,296
3383,15,29,2,6.861472058669895,297
3384,15,3,2,-7.016251703889029,433
3385,15,4,2,7.06382416017529,434
3386,15,7,2,-20.2541814563967,299
3387,15,21,2,-15.8719027748629,300
3388,7,19,2,-17.157960661599,301
3389,7,8,2,-38.7556506130196,302
3390,7,12,2,-55.638319105593695,303
3391,7,10,2,-10.545551681014516,304
3392,7,20,2,-103.267499692237,305
3393,7,23,2,-65.2157035806126,306
3394,7,27,2,-43.4262638062066,307
3395,7,11,2,-63.8207684892064,308
3396,7,25,2,-10.028056235831,310
3397,7,37,2,-47.03850921706735,312
3398,7,3,2,-26.4766510456578,313
3399,7,4,2,-23.4660010112438,437
3400,7,14,2,-39.757184288317305,314
3401,7,21,2,-57.99949969223695,315
3402,21,8,2,12.9462838590682,503
3403,21,14,2,2.2573552077719503,317
3404,31,5,2,-42.648572116120405,318
3405,31,8,2,10.49528021269429,438
3406,31,10,2,-39.5741766736916,319
3407,31,23,2,6.8227453802399705,440
3408,31,34,2,7.70203377307718,322
3409,31,26,2,-8.33719209649991,324
3410,31,30,2,2.9747902366340897,442
3411,31,3,2,5.700345448544059,505
3412,31,14,2,9.785901663483816,443
3413,31,7,2,-42.6230763485718,327
3414,33,5,2,-42.6288181070953,328
3415,33,19,2,-5.98922022548675,580
3416,33,8,2,8.769562494903425,445
3417,33,12,2,-4.52842620390172,329
3418,33,10,2,-44.2552690764846,330
3419,33,23,2,5.51039218299446,506
3420,33,27,2,2.24640528594223,331
3421,33,26,2,-21.0356849206622,332
3422,33,25,2,-11.428676028505617,540
3423,33,29,2,-9.75074505605528,334
3424,33,3,2,6.28394287005806,448
3425,33,7,2,-46.15472832144,337
3426,6,5,2,-25.0782312885975,338
3427,6,10,2,-11.5393968455053,507
3428,6,20,2,-7.28650620722053,339
3429,6,23,2,2.61979186317338,340
3430,6,27,2,-3.27593937772187,508
3431,6,28,2,8.082435147546905,449
3432,6,24,2,-4.840461515693075,341
3433,6,25,2,-3.617509618994505,558
3434,6,3,2,-7.771840107437355,559
3435,6,4,2,3.93641659759718,560
3436,6,14,2,-5.40117666397167,345
3437,6,15,2,-6.531610696337,346
3438,6,7,2,-61.9091895781892,347
3439,0,5,25,-22.3317375423103,509
3440,0,19,25,-26.2833282223404,0
3441,0,34,25,3.40928052826824,5
3442,0,11,25,-30.1128042321835,348
3443,0,26,25,-26.455625789999047,6
3444,0,25,25,-23.188971660118906,544
3445,0,30,25,-17.32943451402155,350
3446,0,29,25,-8.316726636279615,510
3447,0,3,25,7.92052343570144,7
3448,0,14,25,5.04428087492219,8
3449,0,15,25,-22.558196722615,351
3450,0,7,25,-12.447508045755,9
3451,5,8,25,-13.405686181397993,10
3452,5,29,25,-35.419663691999304,12
3453,5,37,25,14.7260999907122,13
3454,5,4,25,-38.3677759555512,14
3455,5,21,25,-27.301091462006703,15
3456,19,5,25,-19.638107932965,16
3457,19,8,25,10.7796011188496,17
3458,19,23,25,17.0795450264847,453
3459,19,11,25,-11.509453489361515,22
3460,19,24,25,11.9492865916707,23
3461,19,25,25,7.24977473925692,25
3462,19,30,25,12.581107641850974,26
3463,19,29,25,20.0524244118247,27
3464,19,3,25,6.93230081901413,454
3465,19,14,25,4.33266873415187,30
3466,8,37,25,8.21369621028916,33
3467,8,4,25,7.805585931573161,34
3468,8,14,25,7.21907907651138,35
3469,12,8,25,9.469618682333016,455
3470,12,30,25,18.1852979794726,353
3471,12,29,25,-6.2484788754977,354
3472,12,37,25,6.767906394952851,40
3473,16,8,25,5.775704220329895,44
3474,16,10,25,20.4922931153524,46
3475,16,20,25,3.51683912003771,47
3476,16,23,25,14.5723162622412,355
3477,16,24,25,7.7705299760293,49
3478,16,25,25,10.03837716145708,458
3479,16,30,25,17.782522014216397,513
3480,16,3,25,6.611434112778465,514
3481,16,14,25,5.98772322206542,51
3482,16,15,25,5.85786242923088,358
3483,16,6,25,5.94820010807474,459
3484,10,5,25,28.255560182252,460
3485,10,27,25,14.0792224954311,462
3486,10,30,25,27.912603329181103,463
3487,10,29,25,12.9114944511742,68
3488,10,37,25,20.4063640255454,69
3489,10,14,25,6.452770567602145,464
3490,18,12,25,-4.34824472385769,74
3491,18,10,25,9.79491951731518,75
3492,18,20,25,-13.0636525153037,76
3493,18,23,25,-13.8746577013593,77
3494,18,27,25,-9.72648545182909,78
3495,18,11,25,-20.9589566991567,365
3496,18,24,25,-7.8318122345567,79
3497,18,26,25,-13.8986868942799,80
3498,18,29,25,-8.8957097374316,82
3499,18,3,25,9.661046158627414,571
3500,18,15,25,2.3388852551663,83
3501,18,6,25,-27.931712659593305,84
3502,32,19,25,7.47251665245714,87
3503,32,10,25,4.61937628700378,367
3504,32,20,25,4.1430423687012095,89
3505,32,23,25,9.01335659382918,368
3506,32,24,25,11.609659232324317,469
3507,32,25,25,-8.24002105267079,94
3508,32,30,25,9.896341850050796,369
3509,32,14,25,4.8377672444426345,96
3510,32,15,25,-6.912380287611819,97
3511,32,7,25,-5.10202128943358,98
3512,32,6,25,7.0435073297105895,371
3513,23,8,25,21.0071264057693,100
3514,23,12,25,15.5017194065181,515
3515,23,10,25,-12.9345815637459,101
3516,23,27,25,11.177662979134295,471
3517,23,37,25,14.0887962493686,104
3518,23,4,25,17.8945441815128,372
3519,23,14,25,7.958020636338965,106
3520,23,21,25,12.0194525234593,373
3521,1,5,25,-16.4806737978114,516
3522,1,8,25,5.935269377284865,108
3523,1,10,25,13.2461612771116,110
3524,1,20,25,9.82894929816042,111
3525,1,23,25,17.0152461768824,112
3526,1,24,25,20.3913471425318,113
3527,1,30,25,14.7745361523665,375
3528,1,3,25,-3.25521890290798,562
3529,1,14,25,5.9949654551907,116
3530,1,15,25,-4.44254910367363,117
3531,1,7,25,-5.85081559002885,118
3532,1,6,25,17.9465619639325,119
3533,27,29,25,-7.424511635661871,546
3534,28,5,25,-15.3743879120172,125
3535,28,19,25,6.1362779243371,126
3536,28,8,25,4.489177561874485,376
3537,28,20,25,-2.73281153076386,127
3538,28,27,25,-7.61087884685111,128
3539,28,11,25,-20.4676590806501,129
3540,28,24,25,3.8106031892481047,380
3541,28,26,25,-7.74292907602832,130
3542,28,29,25,5.38893005321075,133
3543,28,3,25,-11.9020202862079,134
3544,28,14,25,0.415868948290804,135
3545,28,15,25,-9.72004570211006,136
3546,34,19,25,4.8732994852169895,138
3547,34,8,25,11.8392878281467,139
3548,34,12,25,2.87436574265064,140
3549,34,10,25,25.5026305734134,563
3550,34,23,25,16.3017291300057,142
3551,34,27,25,6.82048168904381,144
3552,34,28,25,-2.64293970475812,145
3553,34,24,25,14.4230689443056,146
3554,34,25,25,7.75113561955547,147
3555,34,30,25,24.776128522537,383
3556,34,3,25,15.6579637263476,150
3557,34,15,25,8.66399470031577,385
3558,34,7,25,3.17776238280682,386
3559,34,21,25,6.06547750401085,151
3560,34,6,25,11.7267183021052,153
3561,11,5,25,-18.0544997863475,520
3562,11,12,25,-30.8227372171062,474
3563,11,10,25,12.4904408855215,475
3564,11,20,25,-27.6295301509789,155
3565,11,23,25,-29.6843615375802,387
3566,11,27,25,-11.390476914538992,156
3567,11,24,25,15.8584260632331,388
3568,11,25,25,9.60697441642342,579
3569,11,30,25,14.0607735767278,477
3570,11,37,25,-9.236748178814937,389
3571,22,8,25,-43.291800076041696,160
3572,22,12,25,-33.0306698344953,161
3573,22,10,25,28.3429529479104,162
3574,22,27,25,-32.8522627561651,165
3575,22,34,25,-32.1657933658972,391
3576,22,11,25,-66.75693719223695,166
3577,9,5,25,-23.1078821624963,174
3578,9,12,25,-3.888145558724865,176
3579,9,27,25,-8.77160799329574,394
3580,9,34,25,-4.93155706581451,179
3581,9,25,25,-6.25429780428665,182
3582,9,3,25,-11.7796960433751,547
3583,9,7,25,-12.9730626027125,184
3584,2,5,25,-26.7746562519817,523
3585,2,19,25,5.63610272445619,185
3586,2,8,25,4.71464823422642,482
3587,2,10,25,8.76633781310139,187
3588,2,23,25,14.2977487028956,524
3589,2,34,25,-5.6466189499334405,190
3590,2,24,25,14.427203903929,399
3591,2,25,25,-14.0490065965307,400
3592,2,30,25,8.71876124465981,192
3593,2,14,25,5.760667325169355,194
3594,2,6,25,16.6101610026244,197
3595,24,5,25,-22.839569329172903,198
3596,24,8,25,6.48240180337125,199
3597,24,12,25,5.9610561070973205,200
3598,24,10,25,24.1638538222414,201
3599,24,20,25,11.8562125422259,526
3600,24,23,25,32.1344365702399,202
3601,24,30,25,22.7168460189252,204
3602,24,29,25,12.771921487543583,205
3603,24,4,25,11.354200724149,401
3604,24,14,25,8.599927025894399,402
3605,24,21,25,14.3411590762954,403
3606,35,0,25,-53.0138789552078,208
3607,35,5,25,11.29125406074878,527
3608,35,8,25,-15.873460956721,210
3609,35,16,25,9.546920267728616,212
3610,35,10,25,22.87952178189009,213
3611,35,20,25,-21.2641978286506,214
3612,35,32,25,-15.4015340860693,215
3613,35,1,25,-14.1164126072029,217
3614,35,28,25,-24.6783786820329,218
3615,35,9,25,-28.03234276172095,220
3616,35,2,25,-27.8741813054807,221
3617,35,24,25,-10.484840878500506,222
3618,35,36,25,-15.684688164328549,408
3619,35,13,25,-19.577199501173705,226
3620,35,3,25,-5.71935324554823,550
3621,35,4,25,-39.283567326066,410
3622,35,14,25,7.27475641506717,565
3623,35,15,25,-8.31634000400307,484
3624,35,7,25,-12.5657893853762,227
3625,35,21,25,-23.9076439932618,228
3626,35,31,25,-8.46141964551633,229
3627,35,33,25,-32.2720067405754,230
3628,35,6,25,-35.5847221922538,231
3629,26,5,25,-30.130504542468003,528
3630,26,8,25,6.38207319268272,232
3631,26,10,25,24.1943714620404,234
3632,26,23,25,23.8548799367105,236
3633,26,29,25,5.87960511135587,238
3634,26,3,25,6.871687328173049,239
3635,26,4,25,13.7971502848338,551
3636,26,14,25,5.4787575498381305,487
3637,26,21,25,14.7892795805459,240
3638,25,8,25,2.42748631608912,241
3639,25,10,25,25.9531470604782,411
3640,25,23,25,26.7092322722509,244
3641,25,24,25,28.4682982413272,245
3642,25,30,25,13.931146016191,412
3643,25,29,25,-6.716360408511806,489
3644,25,3,25,8.373037687945315,246
3645,25,14,25,7.68566431148876,247
3646,25,21,25,3.44442756434086,248
3647,30,8,25,35.2965111165548,249
3648,30,20,25,5.90547048962112,413
3649,30,27,25,16.6047546333551,250
3650,30,29,25,9.28308972518675,531
3651,30,37,25,12.14956540075371,553
3652,30,4,25,12.014954354189124,414
3653,30,14,25,9.44004462758374,490
3654,30,21,25,14.4463629782545,415
3655,36,0,25,-36.0727421945253,554
3656,36,19,25,-10.336120061942,491
3657,36,12,25,10.06379902200622,492
3658,36,10,25,15.2633668891809,251
3659,36,18,25,4.15835005185607,418
3660,36,32,25,-20.7199361277595,253
3661,36,27,25,-7.59240860819565,255
3662,36,28,25,-11.8887556113182,256
3663,36,2,25,-9.89606153935529,494
3664,36,24,25,5.65913530984714,495
3665,36,25,25,-4.93299202695657,573
3666,36,13,25,-12.516753098393,262
3667,36,3,25,11.6822894675356,263
3668,36,14,25,4.41659747865383,533
3669,36,15,25,5.03390750877576,264
3670,36,33,25,-16.5786101826339,575
3671,37,14,25,2.70347820432898,269
3672,13,5,25,-20.4178448302943,270
3673,13,8,25,9.146457609018396,423
3674,13,12,25,7.6286134054552495,271
3675,13,10,25,12.0624413642359,272
3676,13,23,25,21.554231611735,273
3677,13,34,25,9.213377423001909,275
3678,13,24,25,18.4033690807969,424
3679,13,25,25,11.9315523330534,277
3680,13,30,25,11.14914401865918,278
3681,13,29,25,7.352943691756805,555
3682,13,14,25,7.794784691613479,280
3683,13,6,25,15.07139065927305,283
3684,3,10,25,20.1467566301721,537
3685,3,27,25,5.36625880270169,498
3686,3,30,25,6.439512462922915,285
3687,3,29,25,-7.111121821402531,286
3688,3,37,25,11.41061740447249,425
3689,3,4,25,-17.243142505636797,287
3690,4,14,25,4.757849062478289,427
3691,14,20,25,5.05328528811848,290
3692,14,29,25,4.69764319076476,291
3693,15,5,25,-24.4065361312343,428
3694,15,8,25,4.48649395412111,293
3695,15,10,25,13.1314142175257,429
3696,15,23,25,-6.21234813487224,499
3697,15,27,25,7.65092952038314,500
3698,15,26,25,-4.11606278135617,431
3699,15,30,25,10.717302258568786,296
3700,15,37,25,-6.499881142458316,501
3701,15,3,25,12.0077234790376,433
3702,15,14,25,-6.00415642489857,298
3703,7,5,25,30.6672654244947,502
3704,7,19,25,7.770851466438855,301
3705,7,12,25,-13.405688989938106,303
3706,7,10,25,25.6873694655952,304
3707,7,27,25,-10.0571581826054,307
3708,7,11,25,-24.400147661908,308
3709,7,26,25,20.0396500110453,435
3710,7,30,25,14.9647117592351,436
3711,7,29,25,-15.6857326464586,311
3712,7,4,25,-1.7904829786076748,437
3713,7,21,25,4.359854709992019,315
3714,21,8,25,7.80047760509738,503
3715,21,29,25,3.57583296118073,316
3716,21,14,25,2.564449187160375,317
3717,31,23,25,23.1385641623346,440
3718,31,11,25,-50.9684305999414,323
3719,31,14,25,5.63676356686468,443
3720,31,15,25,-6.138381531872665,326
3721,31,7,25,-14.884209830542,327
3722,31,6,25,23.3227949520292,444
3723,33,5,25,-29.2576225523303,328
3724,33,19,25,-10.529283603531017,580
3725,33,8,25,10.4381523138303,445
3726,33,12,25,13.315851829753113,329
3727,33,10,25,13.342857861816,330
3728,33,27,25,-8.5227736119539,331
3729,33,11,25,-36.29849247845,576
3730,33,24,25,6.59683857632593,447
3731,33,26,25,-13.097722291692,332
3732,33,14,25,8.71631767590835,335
3733,33,7,25,-9.245627476968616,337
3734,33,6,25,19.1217029138327,582
3735,6,19,25,10.7145442987412,569
3736,6,8,25,16.4497792720679,570
3737,6,12,25,16.5773306447576,541
3738,6,10,25,23.6518744785825,507
3739,6,23,25,26.3800306677054,340
3740,6,28,25,3.5409526455217097,449
3741,6,11,25,16.2598279226264,557
3742,6,24,25,29.2970751655266,341
3743,6,26,25,19.15438028965849,342
3744,6,25,25,14.2666484378239,558
3745,6,30,25,12.9060949207252,343
3746,6,29,25,12.7223480821711,542
3747,6,37,25,7.15276063249159,344
3748,6,4,25,23.4958259412045,560
3749,6,14,25,6.59356244888114,345
3750,6,15,25,-8.793532890221716,346
3751,6,21,25,9.84855242238379,543
3752,5,20,25,-21.9844442777838,11
3753,5,14,25,-44.6901837713462,452
3754,12,5,25,-71.4754086122886,36
3755,12,20,25,-13.0761343673264,38
3756,12,14,25,-31.2202122777129,42
3757,17,19,25,-73.0203805704364,54
3758,17,8,25,-52.9310911742886,55
3759,17,12,25,-67.45777839627749,56
3760,17,10,25,-44.3843304826848,359
3761,17,20,25,-62.1510657953619,57
3762,17,23,25,-60.6143439884343,58
3763,17,27,25,-52.5083398541207,59
3764,17,34,25,-29.8832374671044,360
3765,17,11,25,-40.1559545839408,60
3766,17,24,25,-38.4515930063703,61
3767,17,26,25,-32.993763700158,361
3768,17,25,25,-15.7510637104434,62
3769,17,30,25,-20.4050123146806,63
3770,17,29,25,-44.2423528484848,64
3771,17,3,25,-16.1163537650078,65
3772,17,14,25,-47.1804337713462,362
3773,17,15,25,-37.4668956402331,363
3774,17,6,25,-41.7607439095933,66
3775,32,5,25,-40.1399847152462,86
3776,32,8,25,-10.7630684800534,468
3777,32,12,25,-18.0339281677184,88
3778,32,27,25,-14.135331965420502,90
3779,32,34,25,-23.9946989784689,91
3780,32,3,25,-21.794997939269106,370
3781,27,14,25,-33.0969094455959,124
3782,34,5,25,-33.9569576326654,381
3783,34,20,25,-14.545258848649,141
3784,34,14,25,-29.6670831957993,384
3785,11,8,25,-22.7406805917717,154
3786,22,19,25,-77.12846844223695,159
3787,22,20,25,-73.8715621922369,163
3788,22,24,25,-78.5967212562964,167
3789,22,26,25,-71.1382217486528,168
3790,22,25,25,-25.404517694248906,169
3791,22,30,25,-21.50923198547805,170
3792,22,29,25,-42.0849965186068,171
3793,22,14,25,-49.8386276921516,172
3794,22,15,25,-64.3594371922369,392
3795,22,7,25,-23.8903645144592,480
3796,22,6,25,-64.0437184422369,173
3797,9,10,25,-24.2270759197335,177
3798,9,23,25,-10.3974604640992,522
3799,9,11,25,-10.118964412970705,180
3800,9,26,25,-15.0587470020974,395
3801,9,14,25,-14.1384833220207,183
3802,9,15,25,-18.7221338189312,397
3803,35,17,25,9.738238881415516,404
3804,26,24,25,-12.5873286626414,237
3805,36,17,25,-13.1017859811707,417
3806,36,22,25,-20.4677504793652,259
3807,36,9,25,-15.4151248050157,419
3808,36,26,25,-11.439323010255317,260
3809,3,14,25,-35.4114821196775,426
3810,31,5,25,-30.8389474762593,318
3811,31,12,25,-16.5021834784958,439
3812,31,27,25,-15.7865058627414,321
3813,31,34,25,-14.8370763261807,322
3814,31,3,25,-13.1365880534618,505
3815,33,23,25,-11.72146531712811,506
3816,0,5,8,-13.4038951918688,509
3817,0,19,8,5.14410302092263,0
3818,0,12,8,-4.54921700717861,450
3819,0,20,8,-8.562362672999939,3
3820,0,23,8,5.51948428104021,4
3821,0,27,8,-9.00294293968959,561
3822,0,24,8,3.149965762069475,349
3823,0,30,8,8.03430447736402,350
3824,0,29,8,5.13541431292397,510
3825,0,14,8,-12.1823442733145,8
3826,5,8,8,-23.2232233909898,10
3827,5,20,8,-37.6953767955297,11
3828,5,27,8,-28.0899067617107,511
3829,5,30,8,-4.26092138442511,451
3830,5,29,8,-14.8338612586392,12
3831,5,37,8,-18.2491697191927,13
3832,5,4,8,-71.991374692237,14
3833,5,14,8,-18.9412423729098,452
3834,5,21,8,-23.31109432880229,15
3835,19,5,8,-40.84564305820141,16
3836,19,8,8,9.28143980246042,17
3837,19,12,8,-5.1044510654118405,18
3838,19,10,8,7.963272806315155,19
3839,19,20,8,-6.56110156920791,20
3840,19,27,8,-5.45323335098345,21
3841,19,24,8,2.63253100243692,23
3842,19,30,8,12.7228484282786,26
3843,19,29,8,23.2226678796106,27
3844,19,3,8,4.82213220014785,454
3845,19,4,8,2.5849823454361003,29
3846,19,21,8,-2.27071957166193,31
3847,8,20,8,6.3988431676312505,32
3848,8,29,8,7.323177680668955,352
3849,8,37,8,5.85550345345041,33
3850,8,14,8,-3.16429768378598,35
3851,12,5,8,-36.2251752075168,36
3852,12,8,8,1.456368335053561,455
3853,12,10,8,-2.18244585439784,37
3854,12,20,8,-2.14338453858702,38
3855,12,29,8,-2.20520644856324,354
3856,12,37,8,-4.71304701892033,40
3857,12,14,8,-10.6163911662263,42
3858,16,5,8,-9.064145617147403,456
3859,16,19,8,4.89593782260375,457
3860,16,8,8,9.137020885750225,44
3861,16,10,8,2.17825706096082,46
3862,16,11,8,3.0139051632084097,357
3863,16,30,8,8.726769708857,513
3864,16,29,8,7.183495190007305,50
3865,16,14,8,-18.2030109148395,51
3866,16,15,8,-4.49135008901276,358
3867,17,19,8,-37.202756338051,54
3868,17,10,8,-10.144295212337486,359
3869,17,23,8,-31.4440806817448,58
3870,17,11,8,-10.16172853332991,60
3871,17,24,8,-11.6235563093252,61
3872,17,26,8,-6.81231085535822,361
3873,17,25,8,-22.258783841558905,62
3874,17,14,8,-25.1000861229098,362
3875,17,15,8,-13.08484643209775,363
3876,17,6,8,-33.8586150759267,66
3877,10,5,8,-12.8935522717753,460
3878,10,8,8,11.8392627683959,67
3879,10,30,8,11.6998489804794,463
3880,10,29,8,8.51200747038875,68
3881,10,37,8,-3.03774232636991,69
3882,10,4,8,3.06767564135844,70
3883,10,21,8,4.2984784487637295,71
3884,18,5,8,-10.35768869172291,465
3885,18,19,8,-49.048850088051,72
3886,18,8,8,-27.7671921409898,73
3887,18,12,8,-53.7653746922369,74
3888,18,10,8,-21.3457014623375,75
3889,18,20,8,-58.134667757525705,76
3890,18,23,8,-38.6965181817448,77
3891,18,27,8,-34.5031567617107,78
3892,18,34,8,-20.17391876575489,364
3893,18,11,8,-19.5112754083299,365
3894,18,24,8,-18.4604313093252,79
3895,18,26,8,-14.3195296053582,80
3896,18,25,8,-35.4989400915589,366
3897,18,30,8,-4.44148388442511,81
3898,18,29,8,-41.8761683953084,82
3899,18,3,8,-20.1083943641167,571
3900,18,14,8,-27.0005548729098,466
3901,18,15,8,-14.7677839320978,83
3902,18,7,8,-11.6200124717012,467
3903,18,6,8,-43.1513338259267,84
3904,32,5,8,-19.3389994828806,86
3905,32,8,8,3.86153778625156,468
3906,32,10,8,6.62976051940353,367
3907,32,27,8,1.597853177062245,90
3908,32,34,8,-2.701420962605414,91
3909,32,26,8,-7.4324303128829,93
3910,32,30,8,1.940908895884205,369
3911,32,29,8,7.41038080386281,95
3912,32,14,8,-9.11140228579722,96
3913,32,15,8,-13.4034216681778,97
3914,32,6,8,4.2069704227149805,371
3915,23,5,8,-31.9346406850884,99
3916,23,8,8,9.09780269709301,100
3917,23,10,8,3.20506958445348,101
3918,23,27,8,-2.48178957955635,471
3919,23,30,8,11.9938582016365,102
3920,23,29,8,6.466021057117225,103
3921,23,37,8,-10.582032160090383,104
3922,23,3,8,2.427358183203785,105
3923,23,4,8,9.3032915967749,372
3924,23,14,8,-11.2106090212039,106
3925,23,21,8,10.0446104563722,373
3926,1,5,8,-33.588723675445806,516
3927,1,19,8,6.36751755934334,107
3928,1,8,8,2.42060128355703,108
3929,1,10,8,4.990631408911961,110
3930,1,27,8,2.64046090025422,374
3931,1,11,8,5.1425844191648,472
3932,1,24,8,6.132619376251215,113
3933,1,26,8,-6.66672817477179,473
3934,1,25,8,8.004827135051201,114
3935,1,30,8,4.3951577902,375
3936,1,29,8,7.52740812915566,115
3937,1,14,8,-4.60175979101841,116
3938,1,15,8,-10.36502386313011,117
3939,1,6,8,5.841545864941921,119
3940,27,8,8,2.17066241808362,120
3941,27,20,8,-2.644930910543455,121
3942,27,29,8,1.549551989426405,546
3943,27,37,8,-2.38506383619544,122
3944,27,14,8,-7.95593457628908,124
3945,28,5,8,-15.7987671463277,125
3946,28,19,8,3.22053766232039,126
3947,28,8,8,4.26489631955848,376
3948,28,12,8,0.979225175206424,377
3949,28,10,8,6.21570595003828,378
3950,28,23,8,-1.559493038159945,379
3951,28,27,8,1.9976812826910304,128
3952,28,11,8,-13.9036455998136,129
3953,28,26,8,-6.24851549848758,130
3954,28,25,8,-3.012189791532605,131
3955,28,30,8,3.23167843065599,132
3956,28,29,8,8.514086892473479,133
3957,28,3,8,-3.96202766586475,134
3958,28,14,8,-6.73931872720214,135
3959,28,15,8,-4.9371234740685,136
3960,34,5,8,-14.7147137663535,381
3961,34,19,8,10.3914708453344,138
3962,34,8,8,6.11988256213825,139
3963,34,12,8,-2.1693158898810703,140
3964,34,10,8,5.047493966770039,563
3965,34,20,8,-3.654241785884765,141
3966,34,23,8,6.87940501186731,142
3967,34,28,8,5.340861046127809,145
3968,34,24,8,8.43607126001301,146
3969,34,30,8,13.8498857064803,383
3970,34,29,8,5.17581352395791,148
3971,34,37,8,1.76530537305951,149
3972,34,3,8,7.673984076051029,150
3973,34,4,8,10.427228060093,519
3974,34,14,8,-9.335515027437795,384
3975,34,7,8,3.73945724311806,386
3976,34,21,8,4.12701692893244,151
3977,34,6,8,3.27384541606598,153
3978,11,5,8,-11.5684761317584,520
3979,11,8,8,-5.8165226843891,154
3980,11,27,8,-6.363185253776205,156
3981,11,26,8,8.664367818072375,476
3982,11,29,8,7.83927299013385,564
3983,11,37,8,-7.376206048082169,389
3984,11,4,8,6.651697908721075,479
3985,11,21,8,3.00891144335378,158
3986,22,8,8,-25.9231863298092,160
3987,22,12,8,-25.462224560551803,161
3988,22,10,8,-13.002284938824,162
3989,22,20,8,-5.672861034898014,163
3990,22,23,8,-12.9780196796311,164
3991,22,27,8,-10.9089320972228,165
3992,22,34,8,-15.2189572452229,391
3993,22,24,8,-26.4771169085503,167
3994,22,30,8,-3.5895949117138497,170
3995,22,29,8,-11.1031178982472,171
3996,22,3,8,-19.9508018001086,521
3997,22,6,8,-21.98133065327665,173
3998,9,5,8,-12.620661311364302,174
3999,9,8,8,-7.57741067726387,393
4000,9,12,8,-11.2570594857319,176
4001,9,10,8,-7.15635083678753,177
4002,9,20,8,-12.5523303850953,178
4003,9,23,8,-8.09944590424601,522
4004,9,27,8,-9.057921521693306,394
4005,9,34,8,-6.527354908601615,179
4006,9,11,8,-8.46168419247898,180
4007,9,24,8,-10.802910513145804,181
4008,9,26,8,-11.4660009597688,395
4009,9,30,8,-15.8123286160186,481
4010,9,3,8,-12.1147834449113,547
4011,9,14,8,-8.66962631093118,183
4012,9,15,8,-18.1815629355672,397
4013,9,7,8,-6.76324695805057,184
4014,9,6,8,-7.837812781068365,398
4015,2,5,8,-28.9148076618348,523
4016,2,19,8,1.688653757738755,185
4017,2,8,8,3.64532786668999,482
4018,2,12,8,-2.15281949404505,186
4019,2,10,8,6.68719346486992,187
4020,2,20,8,-1.642731172508655,188
4021,2,23,8,-24.3264929845946,524
4022,2,34,8,-19.567572080563306,190
4023,2,11,8,-4.92401726487295,525
4024,2,26,8,-15.2696345041062,191
4025,2,25,8,-8.44933917518229,400
4026,2,30,8,3.90017910419103,192
4027,2,29,8,7.62095493655314,193
4028,2,14,8,-46.5752670534365,194
4029,2,15,8,-21.1524508418716,195
4030,2,6,8,5.06460609991738,197
4031,24,5,8,-15.1416580260407,198
4032,24,8,8,8.74077860033093,199
4033,24,12,8,-3.21853787320551,200
4034,24,20,8,-3.6603396173854046,526
